The Burger Stand at College Hill,Syphon Seltzer,8
The Burger Stand at College Hill,Duck River Oysters on half shell,20
The Burger Stand at College Hill,Lythia Sprudel Carbod,2
The Burger Stand at College Hill,Crystal Rock Water,20
PT's at College Hill,Rack of Lamb braise a la Jardiniere,10
PT's at College Hill,Berncasteler Doctor,23
PT's at College Hill,Tortue Claire,1
PT's at College Hill,Filet Mignon a la Cheron,8
Faces by Mayfield,Brandies, per glass,5
Faces by Mayfield,Brandies, per pony,7
Faces by Mayfield,Chicken Fricassee, Home style,10
Faces by Mayfield,Filet de Merlans a la Colbert,7
Water's Edge Lounge,Consomme with poached egg,6
Water's Edge Lounge,Cordials, per glass ,2
Water's Edge Lounge,Cotelettes d' Agneau Reforme,8
Water's Edge Lounge,Bitters, per glass,22
Spitz Planetarium,Claret, Rhine or Moselle wine, Schoppen,7
Spitz Planetarium,Claret, Rhine, or Moselle Wine, Half Schoppen,17
Spitz Planetarium,PUNCH AU RHUM,10
Spitz Planetarium,Wine and Seltzers, Schoppen,28
J&J's Brew & Brew Gallery Bar,Wine Cup, Pint, In Addition to List Price,28
J&J's Brew & Brew Gallery Bar,Wine Cup, Quart, In Addition to List Price,23
J&J's Brew & Brew Gallery Bar,Chateau Larose, J. Calvet & Co.,25
J&J's Brew & Brew Gallery Bar,Baked Fresh Mackeral, Fisherman style,23
The Wheel Barrel,Boiled Weakfish, Religeuse,1
The Wheel Barrel,Broiled Fresh Mackerel Maitre de Hotel,9
The Wheel Barrel,Cigars, Havana, No. 1, Havana, No. 2, Manilla, American, Packages of 10 or 20,24
The Wheel Barrel,Cailles sur Canape,15
Dutch Goose Sports Bar & Grill,Croutes de Champignons.,25
Dutch Goose Sports Bar & Grill,Paupiettes de Veau, sauce tomate,4
Dutch Goose Sports Bar & Grill,Souffle de Poulards a la Dame Blanche.,2
Dutch Goose Sports Bar & Grill,Mountain Oysters, ala Villeroi,23
Last Call Lounge,Cigarettes, American, Packages of 10, Egyptian, Large or Small Packages,24
Last Call Lounge,Souffle au Citron,16
Last Call Lounge,[Lobster:--]Broiled Live,25
Last Call Lounge,Bonne Bouche,15
Gayle's,Tobacco, Cut,4
Gayle's,[Lobster:--]Croquettes,6
Gayle's,Filet d'Halibut a l Oily,8
Gayle's,Omelette a la Celestine,19
Henry T's,Penobscot Salmon,2
Henry T's,Baked Salmon Walnut Sauce,25
Henry T's,Fricandeau of Veal with Creamed Spinach,20
Henry T's,Sea Bass au gratin,24
City Tavern,brace,2
City Tavern,Pork Chops breaded, puree tomato,4
City Tavern,Fried spring chicken, half     whole,12
City Tavern,Lamb Pot Pie, Ferniere,20
La Sede Sport Bar,Lamb chops, one,22
La Sede Sport Bar,Cold Viands Varie,13
La Sede Sport Bar,Capon stuffed, Giblet sauce,11
La Sede Sport Bar,Boiled Red Snapper, Egg Sauce,13
Dolce,Consomme, Paysanne,25
Dolce,Friture de poisson melee,14
Dolce,Baked Live Codfish, Portugaise,25
Dolce,Carne de veau au marsala,23
First Republic Lounge & Restaurant,Munchener, Imported,21
First Republic Lounge & Restaurant,Lamb chops, each,28
First Republic Lounge & Restaurant,Clear Soup,13
First Republic Lounge & Restaurant,Dublin Porter,20
Paradise Tavern,Smelts Mayon Sauce,14
Paradise Tavern,Milwaukee Beer, Schlitz,1
Paradise Tavern,Kidney Saute with Mushrooms,5
Paradise Tavern,Consomme Royale,1
La Vecindad,St. Louis Anheuser Busch Malt,14
La Vecindad,St. Louis Anheuser Busch Malt on draught,25
La Vecindad,Fillet of Soles, aux White Wine Sce.,25
La Vecindad,Baked Blue Fish Wine Sauce,13
Willy's Place,Boiled Red Mullet, Dutch Sce.,30
Willy's Place,Ballantine & Co's Pale Ale,25
Willy's Place,Calf's tongue a la Bechamel,25
Willy's Place,Broiled Pork Tenderloin Sauce Robert,25
New Station House Bar & Grill,Ginger Ale, Belfast,28
New Station House Bar & Grill,Roast Leg of Mutton .. Red Currant Jelly,14
New Station House Bar & Grill,Lamb Sweet Breads a la Millinaise,11
New Station House Bar & Grill,Corned Brisket of Beef...Cabbage,5
Boar's Head,Sarsaparilla, Ginger Ale and Lemon Soda,9
Boar's Head,Mutton and Kidney Hot Pot,25
Boar's Head,Cherry tartlets and whipped cream,12
Boar's Head,Boiled, Baked, and Mashed Potatoes,20
Kanela's Lounge  Tavern & Banquet Hall,Stewed pears & prunes,12
Kanela's Lounge  Tavern & Banquet Hall,Golden Russett Cider, pint,5
Kanela's Lounge  Tavern & Banquet Hall,Jersey Milk Curry,10
Kanela's Lounge  Tavern & Banquet Hall,Chicken Croquettes Bachamel,23
Tiki Taka Sports Lounge,Fowl & Bacon aux Paisley Sce.,7
Tiki Taka Sports Lounge,Roast Ham Champagne Sauce,28
Tiki Taka Sports Lounge,Sprats,8
Tiki Taka Sports Lounge,Corned Pork & Cabbage,19
O Teimoso Bar,Geflugel Okra Suppe,1
O Teimoso Bar,Ponet Canet,30
O Teimoso Bar,Smoked eel,15
O Teimoso Bar,Leg of Mutton a la Chipolata,24
Salsa Rumba Sports Bar,Kalbszunge nach Bechamel,23
Salsa Rumba Sports Bar,Roast Beef & Yorkshire Pudding,20
Salsa Rumba Sports Bar,Turkey aux Truffles, Sce. Cramberry,13
Salsa Rumba Sports Bar,Strawberries and Cream    Oranges,22
Chupitos,Beetroot,28
Chupitos,Bananas and Cream    Bananas,24
Chupitos,Capon aux Compote,11
Chupitos,Salad: Potato ,14
Rancho Mateo Colombian Steakhouse,Puree of Apples and Custard,4
Rancho Mateo Colombian Steakhouse,Salad: Red beets,15
Rancho Mateo Colombian Steakhouse,Tapioca Pudding Claret Sauce,10
Rancho Mateo Colombian Steakhouse,Champignon a la Acme,7
Tequila Bistro,Carrots, White Sauce,12
Tequila Bistro,Lloyd cheese,6
Tequila Bistro,Raspberry Sandwiches,13
Tequila Bistro,Baked & Boiled Potatoes,8
Empire Lounge,Macedone of Fruit,7
Empire Lounge,Lloyd kase,6
Empire Lounge,Cocoa Nut Pudding,12
Empire Lounge,Green Gage Pie,16
Union Pleasure Circle Inc.,Gorgonzola kase,20
Union Pleasure Circle Inc.,Birnen- & Pflaumen-Kompott,14
Union Pleasure Circle Inc.,[Cheese] English,9
Union Pleasure Circle Inc.,California Apples & Oranges,23
Cianfano's Restaurant,Asparagras,20
Cianfano's Restaurant,[Cheese] American,13
Cianfano's Restaurant,Kirschtortchen mit Schlagsahne,3
Cianfano's Restaurant,Cling Wall Peaches,6
BarCode,Figs, Nuts, Almonds & Raisins,8
BarCode,Kalt,1
BarCode,Postum cereal coffee, pot, with Cream,22
BarCode,Salmi of Duckling & Green Peas,21
Simons,Geraucherter Aal,9
Simons,Schinkenwurst,13
Simons,Yaul a Vaunt a Reaw,6
Simons,Steamed Date Pudding, Hard and Brandy Sauce,24
The Dime,Broma, Per Pot,29
The Dime,Chocolade-Pudding,27
The Dime,Shells, Per Pot,4
The Dime,Huhnerbruhe mit Reis,7
Arcade Bar,Gratinierter Blumenkohl,19
Arcade Bar,White Mountain Cake 25,6
Arcade Bar,English breakfast, per cup, with Cream,23
Arcade Bar,Kalbskopf in Essig und Oel,8
Madrina's,Geflugelwurstchen, Konigin Art,21
Madrina's,English Breakfast, per pot, with Cream,4
Madrina's,Gekochter Kabeljau, flamlandische Sauce, zerlassene Butter,25
Madrina's,Charlotte Siberienne,4
Jack's Bar & Grill,Veal Croquettes with Noodles,20
Jack's Bar & Grill,National Punch,9
Jack's Bar & Grill,Oolong tea, per cup, with cream,4
Jack's Bar & Grill,Oolong tea, per pot,29
University Club,Oolong tea, per pot, with cream,15
University Club,Hocks Sparkling,25
University Club,Hocks Still,9
University Club,Moselle Sparkling,30
gold room,Lager Beer,,18
gold room,Sherries Pale Dry,15
gold room,Sherries Golden,30
gold room,Burgundy Nuits,26
Gainesville House of Beer,Soft Clams a la Union League,8
Gainesville House of Beer,Soft Clams a la Union League, half,29
Gainesville House of Beer,Sea Bass au gratin, half,15
Gainesville House of Beer,Roast Duckling "Fassie", apple sauce,30
Status Nightclub,King William V.O.P.,10
Status Nightclub,Rack of Lamb braise a la Jardiniere, half,6
Status Nightclub,BROILED SALMON A LA MAITRE D'HOTEL, half,5
Status Nightclub,Broiled Whole Smelts,19
The Bull,Chicken Fricassee, Home style, half,23
The Bull,Delaware Shad,1
The Bull,SWEETBREAD SAUTE A LA MARENGO, half,8
The Bull,New Asparagus, Hollandaise sauce,3
Original American Kitchen,Green turtle a l'anglaise, half,12
Original American Kitchen,Puree of Tomatoes with rice, half,8
Original American Kitchen,Chicken Gumbo, strained, half,6
Original American Kitchen,V.O.P. Brandy,24
Bank Bar & Lounge,French olives, half,28
Bank Bar & Lounge,Stuffed Olives, half,17
Bank Bar & Lounge,French Artichokes a la Vinaigrette, (one),15
Bank Bar & Lounge,French Artichokes a la Vinaigrette, (two),23
Main Street Bar & Billiards,Fried Whitebait, half,5
Main Street Bar & Billiards,Soft Shell Crabs, half,22
Main Street Bar & Billiards,Salted Almonds, half,10
Main Street Bar & Billiards,?,11
Harry's Seafood Bar & Grille,Lyon Sausage, half,30
Harry's Seafood Bar & Grille,Broiled Whole Smelts, half,11
Harry's Seafood Bar & Grille,Bluefish, half,6
Harry's Seafood Bar & Grille,Cauliflower half,8
White Buffalo,New Asparagus, Hollandaise sauce, half,21
White Buffalo,Ribs of Prime Beef, half,11
White Buffalo,Fried Egg Plant half,9
White Buffalo,Stuffed gosling, apple sauce, half,14
Rockeys Dueling Piano Bar,Stilton, half,13
Rockeys Dueling Piano Bar,Stewed Beets half,17
Rockeys Dueling Piano Bar,NEW STRING BEANS A LA CREME, half,28
Rockeys Dueling Piano Bar,Camembert, half,2
MOJO Hogtown Bar-B-Que  Smoked Meats Whiskey Bar,Succotash, half,8
MOJO Hogtown Bar-B-Que  Smoked Meats Whiskey Bar,Boston Hot-house Cucumber, half,15
MOJO Hogtown Bar-B-Que  Smoked Meats Whiskey Bar,Lettuce, half,9
MOJO Hogtown Bar-B-Que  Smoked Meats Whiskey Bar,Macaroni au gratin, half,24
Downtown Wine and Cheese,Roman, half,5
Downtown Wine and Cheese,Neufchatel, half,8
Downtown Wine and Cheese,Tomato, half,30
Downtown Wine and Cheese,Omelette a la Celestine, half,26
Havana's Wine & Cigar Lounge,Watercress, half,13
Havana's Wine & Cigar Lounge,Chicory, half,19
Havana's Wine & Cigar Lounge,Chocolate ice cream, half,30
Havana's Wine & Cigar Lounge,Canadian Potted,11
V Pizza & SideCar - Gainesville,Canadian Potted, half,20
V Pizza & SideCar - Gainesville,Cream Puffs, half,20
V Pizza & SideCar - Gainesville,Lala Rookh (1),25
V Pizza & SideCar - Gainesville,Roquefort, half,24
Charlie's Shack,Grapes, half,10
Charlie's Shack,American, half,29
Charlie's Shack,Meringue glacee or panachee, half,25
Charlie's Shack,Gorgonzola, half,30
Two Doors Down Bar & Grill,Vanilla Cream,19
Two Doors Down Bar & Grill,Grape fruit, a l'Union League, half,26
Two Doors Down Bar & Grill,Clarets 1st quality Fine Vintage, (yellow seal),1
Two Doors Down Bar & Grill,Clarets 2nd quality Good Bordeaux, (green seal),15
Mr. K's Sports Bar,POMLO PEPSIN,29
Mr. K's Sports Bar,Vanilla Cream, half,18
Mr. K's Sports Bar,Charlotte Russe, half,1
Mr. K's Sports Bar,Charlotte Panachee, half,29
QDOBA Mexican Eats,BITTERS  GLASS,25
QDOBA Mexican Eats,Duff Gordon half pints,2
QDOBA Mexican Eats,Omelet with oysters,19
QDOBA Mexican Eats,Louis Roederer Carte Blanche,21
Buffalo Wild Wings,Louis Roederer Grand Vin,2
Buffalo Wild Wings,"  " 1/2 pt.,5
Buffalo Wild Wings,Louis Roederer Brut, 1893,3
Buffalo Wild Wings," YELLOW LABEL,17
AMF Sonesta Lanes,Perrier-Jouet,Special,5
AMF Sonesta Lanes,Chateaubriant, with mushrooms,6
AMF Sonesta Lanes,Perrier-Jouet Brut,9
AMF Sonesta Lanes,Spring lamb chops (3), breaded, green peas ,23
Old Chicago Pizza and Taproom,Piper Heidsieck, Brut Ex,29
Old Chicago Pizza and Taproom,Bull-Dog Bass's Ale,15
Old Chicago Pizza and Taproom,Bull-Dog Stout,3
Old Chicago Pizza and Taproom,RAYNER'S SPECIALTIES,10
Chamucos,Half and Half, Ale and Porter, glass,30
Chamucos,Half and Half, Ale and Porter, mug or toby,16
Chamucos,Allsopp's Ale on Draught, mug or toby,13
Chamucos,Stout on Draught, mug or toby ,5
Thirsty Sports Pub,Russet Cider, Pints,28
Thirsty Sports Pub,Russet Cider, Quarts,2
Thirsty Sports Pub,Poulet roti,14
Thirsty Sports Pub, Roulet aux confitures,23
Brewski's Pub and Grill,Galantine Capon Petit Pois,21
Brewski's Pub and Grill,Martell Cognac, V.O.,22
Brewski's Pub and Grill,Chicken Giblet with Noodles,7
Brewski's Pub and Grill,Fried or Boiled Sweet Potatoes,4
Moon Liquors,Bouillon with Eggs,14
Moon Liquors,All Kinds of Pies in Season,27
Moon Liquors,Horton's Ice Cream Bricks,9
Moon Liquors,Bone Sirloin Tomato Sauce,26
Village Pub,Vienna Roast with Apple Sauce ,21
Village Pub,All Kinds Pastry,5
Village Pub,Baked Breast of Lamb Green Peas,13
Village Pub,Hamburger Steak- Fried Onions,17
Applebee's Grill + Bar,Fried Country Sausage, Tomatoes,18
Applebee's Grill + Bar,Bone Sirloin with Onions,27
Applebee's Grill + Bar,Ham Croquettes- Boiled Cabbage,10
Applebee's Grill + Bar,Bone Sirloin with Mushrooms,30
AMF Northglenn Lanes,Farina Pudding With Sc,20
AMF Northglenn Lanes,Corned Beef with Mashed Turnips,25
AMF Northglenn Lanes,Hot Pork and Beans,15
AMF Northglenn Lanes,Mutton Chops Green Peas,2
Black-eyed Pea,Lamb Chops Tomato Sauce,24
Black-eyed Pea,Lamb Chops Green Peas,26
Black-eyed Pea,Pork Chops, Breaded,7
Black-eyed Pea,Boiled Salt Mackerel & Cream Sauce,27
Texas Roadhouse,Lamb Knuckle Braise,20
Texas Roadhouse,English Mutton Chops Brace,2
Texas Roadhouse,Toast Dry or Buttered,12
Texas Roadhouse,Fried Honeycomb Tripe Tomato Sauce,25
Castaways Lounge,Farina,2
Castaways Lounge,Omelet Plain,16
Castaways Lounge,Fried Country Sausage and Buckwheat Cakes to Order,21
Castaways Lounge,Hashed Brown'd Potatoes,10
RTH Entertainment,Single Porterhouse Steak (for two),3
RTH Entertainment,Double porterhouse steak, with mushrooms,19
RTH Entertainment,Pork Tenderloin, plain,19
RTH Entertainment,OLD FASHIONED PEPPER POT,6
El Fogon,Pork Tenderloin, Tomato Sauce,26
El Fogon,SWEET POTATOES RISSOLE,10
El Fogon,SHERBET (SAW MY LEG OFF!),29
El Fogon,Omelet ham,4
Grogans Pub,Veal Cutlet, plain or breaded, Tomato Sauce,6
Grogans Pub,MOET & CHANDON WHITE SEAL CHAMPAGNE SPECIAL VINTAGE 1900,12
Grogans Pub,Omelet, Mushroom,1
Grogans Pub,Gibson Cocktail,25
ONYX CLUB,Finnan Haddie en Ramekin,1
ONYX CLUB,Arcadian Water,11
ONYX CLUB,Roast Saddle of Mutton, Brown Gravy,23
ONYX CLUB,Mashed Brown Potato, one dish,18
Bar 101 Eats & Drinks,Sweetbreads Under Glass,17
Bar 101 Eats & Drinks,Crab Legs, a la Louis,18
Bar 101 Eats & Drinks,Nile Water (white seal),11
Bar 101 Eats & Drinks,Camel's Milk,26
Opera House Saloon,Striped Bass, Lobster Style,1
Opera House Saloon,Consomme de volaille, Bellevue,26
Opera House Saloon,Mousse de ris de Veau, sauce Venitienne,6
Opera House Saloon,Braized Sweetbreads, Perigeux,9
Trocadero,Filet mignon de boeuf, sauce Oporto,12
Trocadero,Biscuit Reims,5
Trocadero,Speckled trout,23
Trocadero,Filet Mignon Rossini,23
The Owl Club,Potatoes Rissoli,19
The Owl Club,Filet of Beef, Piquee, with Mushrooms,15
The Owl Club,Seapuits oysters,14
The Owl Club,Alaska Omelette,8
The Union Roseville,Potage Alexandria,17
The Union Roseville,Punch, Abricotine,7
The Union Roseville,French pease,20
The Union Roseville,Toasted Bents,30
Boxing Donkey | Irish Pub & Restaurant,Roast Squab Chicken,17
Boxing Donkey | Irish Pub & Restaurant,Silver perch Bellevue,15
Boxing Donkey | Irish Pub & Restaurant,Calves brain any style,22
Boxing Donkey | Irish Pub & Restaurant,Potato Andalouse,1
West House Tavern & Nightclub,Half young chicken any style ,24
West House Tavern & Nightclub,Lynn Haven Bays,25
West House Tavern & Nightclub,Ice Cream in Forms, with Strawberries,30
West House Tavern & Nightclub,Huitres de Shrewsbury,21
Goose Port Public House (Coming Soon),Chateau Haut Brion 1900,17
Goose Port Public House (Coming Soon),Sorbet general,11
Goose Port Public House (Coming Soon),Golden plover with cress,28
Goose Port Public House (Coming Soon),Huitres Natives.,1
The Monk's Cellar,Erdener Treppchen 1900,14
The Monk's Cellar,Glace Portugaise,12
The Monk's Cellar,Pork tenderloin with sweet potato ,15
The Monk's Cellar,Okra,20
The Place,Creme Germiny,2
The Place,Tomato Mayonnaise,21
The Place,Filets de Sole Waleska,12
The Place,Mexican salad,22
Vernon Street Grill,Sauce Menthe,17
Vernon Street Grill,Kidney any style,12
Vernon Street Grill,Haricots verts panaches,27
Vernon Street Grill,Pommes Macaire,9
Carmelita's,Haricots Verts au Beurre,17
Carmelita's,Pomme de terre Ducs,20
Carmelita's,Mousse de Volaille Hongroise,12
Carmelita's,Chapon roti truffee, Perigord,13
Just Kickin It Sports Bar,spanish mackerel maitre d'hotel,3
Just Kickin It Sports Bar,Jambon d'York au Champagne,5
Just Kickin It Sports Bar,Parfait Mokatine,17
Just Kickin It Sports Bar,Ris de veau braise, Sous cloche Eugenie,12
Almond Tree Grill & Lounge,Stag Hall Sherbet,5
Almond Tree Grill & Lounge,Salade Havanaise,4
Almond Tree Grill & Lounge,filet of beef,29
Almond Tree Grill & Lounge,Cigarettes "Royal Condax",24
Claim Jumper Restaurants,Cigars "Senator Evarts Magnolias",6
Claim Jumper Restaurants,roast quail au cresson,28
Claim Jumper Restaurants,Pommery Sec Champagne,19
Claim Jumper Restaurants,Iced Mango,6
Starbucks,Munich, Tivoli,1
Starbucks,Sliced Lettuce,10
Starbucks,Steam Nick Clams and Sweet Corn,6
Starbucks,Rice Sharps,23
Mandango's Sports Bar & Grill,Plate Shrimps,8
Mandango's Sports Bar & Grill,Sliced Radish,18
Mandango's Sports Bar & Grill,Sliced Onion  ,2
Mandango's Sports Bar & Grill,Mountain Oysters, en case,18
Outback Steakhouse,Roast Filet of Beef,24
Outback Steakhouse,oyster dressing,2
Outback Steakhouse,Prime Rib Roast of Beef,30
Outback Steakhouse,Bent's Water  Crackers,21
K M Karaoke And D. J Services,Charlotte Rusche,9
K M Karaoke And D. J Services,Angel Food,13
K M Karaoke And D. J Services,Canapes a la Windsor,15
K M Karaoke And D. J Services,Filets of Red Snapper a l'Indienne,10
Los Lupes Carrollton,Filet of Beef, larded, a la Yorktown,5
Los Lupes Carrollton,Sweetbreads a la St. Cloud,4
Los Lupes Carrollton,Chartreuse de Perdreau a l'Americaine,25
Los Lupes Carrollton,Punch aux Roses,23
Red Flame Hookah Lounge,Roast Young Pig, Apple Sauce,25
Red Flame Hookah Lounge,Lamb Chops Florentine,13
Red Flame Hookah Lounge,Bermuda Potatoes Rissole,11
Red Flame Hookah Lounge,Sweetbreads, larded, Henry IV,4
Chili's Grill & Bar,Filet Mignon Armentier,3
Chili's Grill & Bar,Christmas Plum Pudding, Hard and Brandy Sauce,19
Chili's Grill & Bar,Frozen Timbale a la Orientale,3
Chili's Grill & Bar,Croquette of Red-Head Duck, St. Hubert,3
City Night Café & KTV,Canapes de caviar d'Astracan,29
City Night Café & KTV,Coulis de filets de soles Nantua,14
City Night Café & KTV,Mignons de boeuf Clarnat,7
City Night Café & KTV,Cailles a la Monte Carlo,17
Dansungsa Karaoke and Bar & Korean Food,haricots-verts a l'Anglaise,28
Dansungsa Karaoke and Bar & Korean Food,Asperges d'Argenteuil sauce vierge,6
Dansungsa Karaoke and Bar & Korean Food,Plum-pudding au Rhum,15
Dansungsa Karaoke and Bar & Korean Food,Parfait aux fraises,23
Hookah Hut Lounge,Fresh rhubarb,16
Hookah Hut Lounge,Blood Oranges,22
Hookah Hut Lounge,Grape Fruit, plain,19
Hookah Hut Lounge,Grape Fruit, with Sherry,4
Sing Box Karaoke,Chicken Mayonnaise Salad,22
Sing Box Karaoke,Consomme Argentine,9
Sing Box Karaoke,Caviar Crouts,11
Sing Box Karaoke,Queen and Ripe Olives,18
Yasijang,Chicken Consomme with Quinelles,20
Yasijang,Halibut au Gratin,13
Yasijang,Turkey with oyster dressing and cranberry sauce,4
Yasijang,Chicken with savory sauce,16
Manna Pocha,Pommes Parisienne,7
Manna Pocha,Baked custard,28
Manna Pocha,Chicken Liver Saute aux Truffles,2
Manna Pocha,Apple tartlets,30
Omi Korean Grill & Bar,Woodcock au Chasseur,21
Omi Korean Grill & Bar,Terrapin, a la Maryland,16
Omi Korean Grill & Bar,Orange Fritters, Peach Sauce,24
Omi Korean Grill & Bar,Curried Giblet and Rice,25
Nico's Cocina,Chicken with Celery Sauce,13
Nico's Cocina,Comb Homey,14
Nico's Cocina,Sweet Orange,4
Nico's Cocina,Glazed Smoked Tongue,27
Carrollton AA Group,Pate de Foie Gras in Aspic Jelly,22
Carrollton AA Group,St. Louis Ham,21
Carrollton AA Group,Tenderloin of beef, larded, with fresh mushrooms,23
Carrollton AA Group,Pop-Over Muffins,6
Casa Blanca Bar & Grill,Fried Corn Meal Mush,8
Casa Blanca Bar & Grill,Peaches with rice, conde,24
Casa Blanca Bar & Grill,Capon with Dressing,10
Casa Blanca Bar & Grill,Young Turkey, Oyster Dressing, Cranberry Sauce,16
Painting with Influence,Sirloin of Beef and Yorkshire Pudding,7
Painting with Influence,Saddle of Mutton and Currant Jelly,23
Painting with Influence,Mongolian Pheasant, Bread Sauce,16
Painting with Influence,Consomme D'Orsey,5
55 Degrees Wine Bar and Bistro,Canape Windsor,12
55 Degrees Wine Bar and Bistro,Xmas Plum Pudding, Hard and Brandy Sauce,6
55 Degrees Wine Bar and Bistro,Macedonie Fruit,30
55 Degrees Wine Bar and Bistro,Boiled Salmon Trout Hollandaise,10
EL Rincon Mexican Restaurant & Tequila Bar,Hot Mince and Pear Pie,2
EL Rincon Mexican Restaurant & Tequila Bar,Philadelphia Chicken Pork and Egg Sauce,20
EL Rincon Mexican Restaurant & Tequila Bar,Champagne Punch,8
EL Rincon Mexican Restaurant & Tequila Bar,Ham Glace a la Cumberland,11
Clicks,Timbale of Chicken Toulouse,13
Clicks,St. Honore Cream Pie,22
Clicks,Macedoine Jelly,29
Clicks,Sweetbreads Braise aux Points d'Asparagus,30
Karaoke King,Foreign and Domestic cheese,18
Karaoke King,Pears with Rice a la Conde,2
Karaoke King,London Layer Raisins,15
Karaoke King,Boston Duckling Apple Sauce,19
Farmers Branch Moose Lodge,POTATOES A LA BOURGEOISE,7
Farmers Branch Moose Lodge,Cauliflower Butter Sauce,7
Farmers Branch Moose Lodge,BREADED VEAL CUTLET, TOMATO SAUCE,11
Farmers Branch Moose Lodge,Beets a la Poulette,23
Quinlan's Bar and Grill,Victoria Pudding, Brandy Sauce,14
Quinlan's Bar and Grill,CHOPPED BEEF IN CREAM,18
Quinlan's Bar and Grill,Consomme de Volaille,12
Quinlan's Bar and Grill,Kisses a la Champignons,30
The Melting Pot,Brook Trout, tartar sauce,9
The Melting Pot,Braised Sweetbreads, Rothschild,17
The Melting Pot,Filet of Beef, Perigord,30
The Melting Pot,TOMATO SALAD, FRENCH DRESSING,15
J D's Bar & Lounge,Frozen Egg Nogg,20
J D's Bar & Lounge,Roast Canadian Ptarmigan, currant jelly,24
J D's Bar & Lounge,Praline Ice Cream,30
J D's Bar & Lounge,Lettuce and Tomato Mayonnaise,22
Loot Games And Comics,Panachees,14
Loot Games And Comics,Pickado Ice Cream,29
Loot Games And Comics,Peanuts,1
Loot Games And Comics,Small-Mouth Black Bass with Bacon,3
Tavolino Della Notte,Roast Quail, Larded,15
Tavolino Della Notte,Roast Wild Turkey, Oyster Dressing,6
Tavolino Della Notte,Roast Butterball Duck with Jelly,15
Tavolino Della Notte,Fresh Brussels Sprouts,20
The Cook and The Cork,Neapolitan Ice Cream with Assorted Cake,15
The Cook and The Cork,Edam Cheese with Bent's Water Crackers,7
The Cook and The Cork,Roquefort Cheese with Bent's Water Crackers,22
The Cook and The Cork,Young Hyson Tea, per pot,17
Wings Plus,Sunshine Kisses, Assorted Flavors,28
Wings Plus,Waukesha Silurian Spring Water,11
Wings Plus,Charlotte Napolitaine,28
Wings Plus,Eclaire Chantily,22
Runyon's,Pommes naturelles,28
Runyon's,Boeuf braise a la Mode,17
Runyon's,Filet de poisson a la Morney,7
Runyon's,Salmi de lievre Provencale,4
G.W. Sharkey's Raw Bar and Grill,Orge a la Princesse,16
G.W. Sharkey's Raw Bar and Grill,Oysters Raw,16
G.W. Sharkey's Raw Bar and Grill,Consomme Printiniere,15
G.W. Sharkey's Raw Bar and Grill,Salmon a la Strasburg,27
Wine with Mike,Capon and Oyster Sauce,7
Wine with Mike,Filet of Beef a la Cardinal,6
Wine with Mike,Sweetbread Saute a l'Espanola,23
Wine with Mike,Fried Cream, Sauce au Rum,8
Sasa Mexican Bar + Grill,Mallard Duck with Currant Jelly,8
Sasa Mexican Bar + Grill,Small Black,23
Sasa Mexican Bar + Grill,Alaska la Centennial,19
Sasa Mexican Bar + Grill,Pigeonneaux lardes sur canape,8
Applebee's Grill + Bar,Salade de laitue et tomate,13
Applebee's Grill + Bar,Plum pudding a l'Anglaise,18
Applebee's Grill + Bar,Stewed Lobster, in Cream,23
Applebee's Grill + Bar,Curry of Lobster, a la General Ward,18
Aficionado's Premium Cigars & Wine,Shrimps, a la Creole,13
Aficionado's Premium Cigars & Wine,Crab Meat, a la Baltimore,25
Aficionado's Premium Cigars & Wine,Pan Roast of Oysters, a la Crisfield,4
Aficionado's Premium Cigars & Wine,Jambalaia of Chicken, a la Wyandanch,23
Red Lobster,Boiled Sugar Cured Ham, Pineapple,1
Red Lobster,FRIED FRESH SHRIMP, TARTARE SAUCE,5
Red Lobster,Gooseberey Tartlets, Candied,17
Red Lobster,PUNCH ROMAN,24
Big Bear Brewing Co,ROAST TURKEY, DRESSING, CRANBERRY JELLY,28
Big Bear Brewing Co,Blanc Mange Pudding,25
Big Bear Brewing Co,Salted Almonds and Cheese Straws,17
Big Bear Brewing Co,Assorted Pickles,19
Game Night,Shredded Potatoes,8
Game Night,Brick Cheese,3
Game Night,PATTIES OF GOOSE LIVERS, STRASBOURG,20
Game Night,ROAST PRIME BEEF, DISH GRAVY,25
Miller's Ale House - Coral Springs,BARBECUED SUCKLING PIG WITH YELLOW YAMS,25
Miller's Ale House - Coral Springs,Shoulder of veal, celery sauce,22
Miller's Ale House - Coral Springs,Corned pork and carrots,9
Miller's Ale House - Coral Springs,BAKED YOUNG TURKEY,2
Chili's Grill & Bar,Prime beef with brown potatoes,20
Chili's Grill & Bar,TRUSSED PARTRIDGES, WITH SPINACH,14
Chili's Grill & Bar,Browned Mashed Potatoes,27
Chili's Grill & Bar,Creamed Corn,8
BJ's Restaurant & Brewhouse,X'MAS PUDDING, BRANDY SAUCE,3
BJ's Restaurant & Brewhouse,Salat nach dem Prinzen von Wales,14
BJ's Restaurant & Brewhouse,HOME MADE MINCE PIE,5
BJ's Restaurant & Brewhouse,ORANGE JELLY WITH WHIPPED CREAM,30
Premier Billiards & Sports Club,FANCY ASSORTED CAKE,14
Premier Billiards & Sports Club,Windbeutel mit Creme,27
Premier Billiards & Sports Club,Apfelmus,12
Premier Billiards & Sports Club,Bruchspargel,11
